transaction_id,customer_id,product_id,quantity,purchase_date,total_price
T02824,C0189,P046,2,2024-08-30,2053.54
T02825,C0083,P030,2,2023-05-15,1358.1
T02826,C0178,P044,2,2024-08-11,5677.98
T02827,C0032,P054,1,2023-02-06,947.62
T02828,C0047,P039,3,2024-09-30,1345.8
T02829,C0250,P041,2,2024-01-16,5414.28
T02830,C0072,P017,2,2024-05-24,2593.98
T02831,C0161,P025,2,2024-05-03,1269.52
T02832,C0073,P040,1,2024-06-15,393.05
T02833,C0122,P080,2,2024-02-21,1440.88
T02834,C0045,P038,3,2023-09-05,7127.19
T02835,C0244,P097,2,2024-09-20,921.38
T02836,C0151,P072,2,2023-03-30,1143.96
T02837,C0035,P060,1,2024-12-07,409.56
T02838,C0107,P063,2,2024-05-19,3949.12
T02839,C0238,P027,1,2024-03-01,328.4
T02840,C0086,P033,3,2023-06-05,10332.42
T02841,C0071,P071,1,2023-04-23,369.71
T02842,C0184,P059,2,2024-02-22,1102.82
T02843,C0252,P047,2,2024-05-28,4898.56
T02844,C0289,P009,2,2024-12-05,4596.74
T02845,C0197,P010,1,2024-11-14,2147.63
T02846,C0155,P053,1,2024-09-02,722.19
T02847,C0005,P028,1,2023-08-05,197.46
T02848,C0268,P019,2,2023-08-05,3117.3
T02849,C0170,P031,2,2024-11-12,6445.3
T02850,C0171,P078,2,2023-03-07,588.42
T02851,C0042,P086,3,2023-07-10,694.62
T02852,C0098,P071,2,2023-02-25,739.42
T02853,C0113,P096,3,2023-05-31,1489.65
T02854,C0216,P030,2,2023-08-26,1358.1
T02855,C0124,P062,2,2023-04-20,3030.72
T02856,C0270,P069,3,2023-08-23,4276.8
T02857,C0014,P094,2,2023-03-04,305.16
T02858,C0097,P057,1,2023-08-05,546.52
T02859,C0293,P015,3,2023-02-13,2678.25
T02860,C0129,P064,3,2023-12-02,6197.73
T02861,C0141,P046,1,2024-06-25,1026.77
T02862,C0264,P006,2,2023-12-03,2909.06
T02863,C0211,P088,2,2024-01-06,2993.38
T02864,C0034,P047,2,2023-06-09,4898.56
T02865,C0112,P040,1,2024-06-11,393.05
T02866,C0266,P046,1,2024-05-29,1026.77
T02867,C0250,P040,1,2024-01-20,393.05
T02868,C0068,P024,2,2024-10-23,356.8
T02869,C0196,P030,3,2024-12-10,2037.15
T02870,C0141,P017,2,2023-12-28,2593.98
T02871,C0233,P055,2,2024-06-30,1202.58
T02872,C0001,P067,1,2023-05-07,709.34
T02873,C0034,P046,3,2023-05-07,3080.31
T02874,C0266,P022,1,2024-06-28,730.64
T02875,C0237,P011,2,2023-08-25,2624.18
T02876,C0186,P059,2,2024-03-28,1102.82
T02877,C0154,P036,1,2023-09-04,3581.69
T02878,C0034,P047,2,2024-05-11,4898.56
T02879,C0051,P024,2,2023-05-01,356.8
T02880,C0244,P085,1,2024-07-26,1372.53
T02881,C0077,P073,2,2024-08-15,1492.58
T02882,C0108,P057,2,2024-11-01,1093.04
T02883,C0191,P025,1,2023-05-02,634.76
T02884,C0263,P046,3,2024-09-05,3080.31
T02885,C0293,P019,3,2024-06-11,4675.95
T02886,C0131,P006,2,2023-05-11,2909.06
T02887,C0081,P079,1,2023-09-22,726.98
T02888,C0034,P049,2,2023-06-12,2393.26
T02889,C0273,P012,2,2024-01-21,2530.7
T02890,C0292,P060,1,2024-06-26,409.56
T02891,C0002,P020,3,2023-02-21,3549.24
T02892,C0278,P008,2,2024-02-08,4885.5
T02893,C0158,P022,1,2023-02-12,730.64
T02894,C0107,P071,2,2023-05-12,739.42
T02895,C0088,P013,1,2024-12-20,1423.55
T02896,C0033,P098,1,2023-05-06,477.88
T02897,C0291,P049,1,2024-05-16,1196.63
T02898,C0094,P029,3,2024-03-11,1217.01
T02899,C0082,P064,1,2023-11-25,2065.91
T02900,C0288,P017,3,2023-08-15,3890.97
T02901,C0244,P090,2,2023-06-17,1299.66
T02902,C0156,P046,3,2023-11-20,3080.31
T02903,C0001,P052,1,2024-08-21,558.67
T02904,C0275,P014,1,2023-05-23,1906.99
T02905,C0109,P030,3,2024-09-04,2037.15
T02906,C0039,P009,3,2023-06-03,6895.11
T02907,C0156,P063,2,2024-07-05,3949.12
T02908,C0252,P047,1,2024-07-17,2449.28
T02909,C0035,P057,3,2024-06-05,1639.56
T02910,C0270,P085,3,2023-06-01,4117.59
T02911,C0026,P027,1,2023-04-24,328.4
T02912,C0207,P030,2,2023-03-19,1358.1
T02913,C0282,P013,1,2024-04-28,1423.55
T02914,C0042,P086,3,2024-09-10,694.62
T02915,C0260,P100,3,2023-05-28,248.73
T02916,C0082,P033,2,2023-12-29,6888.28
T02917,C0270,P084,3,2024-04-16,2245.95
T02918,C0293,P012,1,2023-06-10,1265.35
T02919,C0098,P051,3,2023-07-23,1248.93
T02920,C0196,P024,2,2023-10-01,356.8
T02921,C0086,P072,3,2023-12-13,1715.94
T02922,C0021,P069,3,2024-03-23,4276.8
T02923,C0019,P024,1,2023-03-25,178.4
T02924,C0083,P067,2,2024-09-19,1418.68
T02925,C0081,P026,3,2024-06-04,1142.67
T02926,C0008,P009,3,2024-03-29,6895.11
T02927,C0094,P036,1,2023-02-09,3581.69
T02928,C0073,P035,3,2023-12-01,8288.73
T02929,C0228,P048,3,2024-02-20,8016.54
T02930,C0161,P020,2,2023-07-16,2366.16
T02931,C0072,P013,2,2024-03-29,2847.1
T02932,C0139,P096,3,2024-02-24,1489.65
T02933,C0293,P012,2,2023-05-19,2530.7
T02934,C0290,P001,2,2024-11-12,4368.86
T02935,C0207,P034,3,2023-08-10,1602.51
T02936,C0208,P009,1,2023-12-31,2298.37
T02937,C0091,P004,2,2024-12-27,4001.38
T02938,C0013,P024,3,2023-03-08,535.2
T02939,C0265,P026,1,2023-03-21,380.89
T02940,C0011,P009,1,2024-03-13,2298.37
T02941,C0005,P027,1,2024-08-29,328.4
T02942,C0081,P073,1,2023-11-13,746.29
T02943,C0252,P050,2,2024-01-26,1674.44
T02944,C0128,P038,1,2023-11-28,2375.73
T02945,C0182,P010,3,2024-10-15,6442.89
T02946,C0191,P024,1,2023-12-22,178.4
T02947,C0185,P088,2,2023-07-20,2993.38
T02948,C0174,P008,2,2023-12-09,4885.5
T02949,C0240,P039,3,2023-08-04,1345.8
T02950,C0292,P056,2,2023-10-27,1947.2
T02951,C0125,P055,3,2024-06-06,1803.87
T02952,C0281,P028,1,2024-02-02,197.46
T02953,C0159,P043,1,2024-11-03,1348.07
T02954,C0150,P076,1,2023-12-24,796.38
T02955,C0019,P044,2,2024-06-24,5677.98
T02956,C0288,P014,2,2024-10-25,3813.98
T02957,C0130,P023,3,2023-10-29,1083.75
T02958,C0034,P048,1,2024-03-10,2672.18
T02959,C0035,P017,1,2023-06-24,1296.99
T02960,C0246,P034,1,2024-03-24,534.17
T02961,C0024,P014,3,2024-11-02,5720.97
T02962,C0228,P048,3,2024-12-16,8016.54
T02963,C0014,P095,1,2024-04-13,59.94
T02964,C0264,P002,1,2023-10-07,4007.61
T02965,C0108,P056,2,2023-12-28,1947.2
T02966,C0004,P014,2,2024-07-22,3813.98
T02967,C0062,P021,1,2023-04-18,696.49
T02968,C0164,P036,3,2024-11-12,10745.07
T02969,C0036,P028,3,2024-08-25,592.38
T02970,C0238,P010,2,2024-04-02,4295.26
T02971,C0234,P052,3,2024-07-10,1676.01
T02972,C0030,P028,1,2023-07-29,197.46
T02973,C0153,P070,3,2023-06-13,1531.77
T02974,C0153,P010,3,2024-11-09,6442.89
T02975,C0042,P084,1,2024-05-18,748.65
T02976,C0089,P085,2,2024-07-29,2745.06
T02977,C0124,P004,2,2023-10-28,4001.38
T02978,C0030,P027,2,2024-01-12,656.8
T02979,C0118,P020,1,2024-05-03,1183.08
T02980,C0241,P002,3,2024-11-06,12022.83
T02981,C0220,P014,3,2023-05-26,5720.97
T02982,C0254,P025,2,2023-06-26,1269.52
T02983,C0107,P062,3,2024-09-01,4546.08
T02984,C0178,P041,2,2023-11-30,5414.28
T02985,C0230,P076,1,2023-03-06,796.38
T02986,C0294,P002,2,2023-12-11,8015.22
T02987,C0265,P007,2,2023-06-14,6555.34
T02988,C0053,P092,1,2023-02-01,244.48
T02989,C0133,P086,1,2024-08-29,231.54
T02990,C0289,P004,3,2024-02-29,6002.07
T02991,C0221,P033,1,2024-11-28,3444.14
T02992,C0061,P036,1,2024-01-13,3581.69
T02993,C0131,P006,3,2024-09-15,4363.59
T02994,C0033,P099,3,2023-03-18,1451.97
T02995,C0209,P051,2,2023-12-31,832.62
T02996,C0080,P040,2,2024-09-18,786.1
T02997,C0077,P037,2,2024-02-10,7788.66
T02998,C0055,P019,1,2024-12-11,1558.65
T02999,C0052,P010,1,2023-05-21,2147.63
T03000,C0005,P021,2,2024-09-18,1392.98
